fecha,ultimo,apertura,maximo,minimo,vol,variacion,deuda_publica,ipc,tasa_paro,pib
2017-03-23,"46,260","46,000","46,560","45,810","675,88K","0,65%","1.126.082,5","2,29","18,75","0,75"
2017-03-24,"46,705","46,160","46,705","45,980","629,56K","0,96%","1.126.082,5","2,29","18,75","0,75"
2017-03-27,"46,545","46,305","46,605","46,135","645,21K","-0,34%","1.126.082,5","2,29","18,75","0,75"
2017-03-28,"46,980","46,575","47,070","46,520","689,55K","0,93%","1.126.082,5","2,29","18,75","0,75"
2017-03-29,"47,005","47,140","47,155","46,610","520,78K","0,05%","1.126.082,5","2,29","18,75","0,75"
2017-03-30,"47,025","47,005","47,100","46,780","610,47K","0,04%","1.126.082,5","2,29","18,75","0,75"
2017-03-31,"47,560","47,035","47,620","46,910","902,25K","1,14%","1.126.082,5","2,29","18,75","0,75"
2017-04-03,"47,010","47,575","47,695","46,960","754,92K","-1,16%","1.114.486,83","2,55","17,22","1,02"
2017-04-04,"47,480","46,975","47,565","46,815","849,40K","1,00%","1.114.486,83","2,55","17,22","1,02"
2017-04-05,"47,830","47,435","48,280","47,300","1,17M","0,74%","1.114.486,83","2,55","17,22","1,02"
2017-04-06,"48,265","47,610","48,380","47,500","883,11K","0,91%","1.114.486,83","2,55","17,22","1,02"
2017-04-07,"46,835","47,725","47,725","46,450","1,24M","-2,96%","1.114.486,83","2,55","17,22","1,02"
2017-04-10,"46,625","46,670","46,995","46,345","689,72K","-0,45%","1.114.486,83","2,55","17,22","1,02"
2017-04-11,"46,650","46,445","46,970","46,305","599,44K","0,05%","1.114.486,83","2,55","17,22","1,02"
2017-04-12,"46,705","46,750","47,070","46,615","476,42K","0,12%","1.114.486,83","2,55","17,22","1,02"
2017-04-13,"46,700","46,590","46,885","46,590","493,86K","-0,01%","1.114.486,83","2,55","17,22","1,02"
2017-04-18,"46,300","46,965","47,055","46,300","608,04K","-0,86%","1.114.486,83","2,55","17,22","1,02"
2017-04-19,"46,760","46,925","46,960","46,500","1,06M","0,99%","1.114.486,83","2,55","17,22","1,02"
2017-04-20,"46,880","46,715","47,120","46,645","808,61K","0,26%","1.114.486,83","2,55","17,22","1,02"
2017-04-21,"46,750","46,760","47,020","46,700","555,13K","-0,28%","1.114.486,83","2,55","17,22","1,02"
2017-04-24,"47,815","47,775","47,900","47,465","696,59K","2,28%","1.114.486,83","2,55","17,22","1,02"
2017-04-25,"48,140","47,920","48,380","47,705","652,08K","0,68%","1.114.486,83","2,55","17,22","1,02"
2017-04-26,"48,720","48,185","48,850","47,940","1,21M","1,20%","1.114.486,83","2,55","17,22","1,02"
2017-04-27,"49,205","48,720","49,440","48,540","814,04K","1,00%","1.114.486,83","2,55","17,22","1,02"
2017-04-28,"49,500","49,250","49,595","49,125","1,03M","0,60%","1.114.486,83","2,55","17,22","1,02"
2017-05-02,"50,000","49,545","50,230","49,455","1,03M","1,01%","1.124.835,9","1,94","17,22","1,02"
2017-05-03,"49,950","49,940","50,270","49,780","738,72K","-0,10%","1.124.835,9","1,94","17,22","1,02"
2017-05-04,"50,690","50,060","50,770","50,060","654,78K","1,48%","1.124.835,9","1,94","17,22","1,02"
2017-05-05,"51,070","50,660","51,520","50,620","1,09M","0,75%","1.124.835,9","1,94","17,22","1,02"
2017-05-08,"51,580","50,310","51,710","50,300","777,44K","1,00%","1.124.835,9","1,94","17,22","1,02"
2017-05-09,"52,450","51,990","52,450","51,890","958,11K","1,69%","1.124.835,9","1,94","17,22","1,02"
2017-05-10,"52,120","52,250","52,430","51,840","746,15K","-0,63%","1.124.835,9","1,94","17,22","1,02"
2017-05-11,"51,900","52,430","52,430","51,540","818,24K","-0,42%","1.124.835,9","1,94","17,22","1,02"
2017-05-12,"51,910","52,350","52,350","51,700","654,48K","0,02%","1.124.835,9","1,94","17,22","1,02"
2017-05-15,"51,850","52,020","52,070","51,550","536,95K","-0,12%","1.124.835,9","1,94","17,22","1,02"
